   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
  298.99500     81.853   99.65463    0.00000    0.00000
  299.15500     81.854   99.70722    0.00000    0.00000
  299.31000     81.855   99.75916    0.00000    0.00000
  299.46500     81.858   99.81052    0.00000    0.00000
  299.62000     81.860   99.86226    0.00000    0.00000
  299.77499     81.863   99.91525    0.00000    0.00000
  299.92999     81.867   99.96645    0.00000    0.00000
  300.09000     81.870  100.01843    0.00000    0.00000
  300.23999     81.874  100.07012    0.00000    0.00000
  300.39999     81.878  100.12315    0.00000    0.00000
  300.55499     81.881  100.17448    0.00000    0.00000
  300.70999     81.884  100.22609    0.00000    0.00000
  300.86499     81.886  100.27734    0.00000    0.00000
  301.01999     81.891  100.33009    0.00000    0.00000
  301.17999     81.896  100.38210    0.00000    0.00000
  301.32999     81.903  100.43343    0.00000    0.00000
  301.48999     81.909  100.48537    0.00000    0.00000
  301.64499     81.912  100.53803    0.00000    0.00000
  301.79999     81.914  100.59001    0.00000    0.00000
  301.95499     81.916  100.64137    0.00000    0.00000
  302.10999     81.918  100.69302    0.00000    0.00000
  302.26999     81.923  100.74590    0.00000    0.00000
  302.42499     81.929  100.79726    0.00000    0.00000
  302.57999     81.936  100.84928    0.00000    0.00000
  302.73499     81.941  100.90093    0.00000    0.00000
  302.89499     81.942  100.95401    0.00000    0.00000
  303.04999     81.943  101.00525    0.00000    0.00000
  303.20499     81.945  101.05686    0.00000    0.00000
  303.35999     81.948  101.10892    0.00000    0.00000
  303.51501     81.953  101.16029    0.00000    0.00000
  303.67001     81.960  101.21198    0.00000    0.00000
  303.82501     81.965  101.26387    0.00000    0.00000
  303.98499     81.970  101.31683    0.00000    0.00000
  304.14001     81.973  101.36884    0.00000    0.00000
  304.29501     81.976  101.42021    0.00000    0.00000
  304.45001     81.981  101.47190    0.00000    0.00000
  304.60501     81.991  101.52376    0.00000    0.00000
  304.75500     82.000  101.57374    0.00000    0.00000
  304.91000     82.008  101.62518    0.00000    0.00000
  305.07001     82.015  101.67883    0.00000    0.00000
  305.22501     82.018  101.73019    0.00000    0.00000
  305.38000     82.023  101.78209    0.00000    0.00000
  305.53000     82.033  101.83309    0.00000    0.00000
  305.68500     82.046  101.88482    0.00000    0.00000
  305.84000     82.057  101.93684    0.00000    0.00000
  305.99500     82.066  101.98804    0.00000    0.00000
  306.15500     82.071  102.04104    0.00000    0.00000
  306.31000     82.075  102.09269    0.00000    0.00000
  306.46500     82.086  102.14410    0.00000    0.00000
  306.62000     82.099  102.19603    0.00000    0.00000
  306.78000     82.111  102.24870    0.00000    0.00000
  306.93500     82.119  102.30064    0.00000    0.00000
  307.09000     82.123  102.35192    0.00000    0.00000
  307.17499     82.125  102.38003    0.00000    0.00000
  307.24500     82.127  102.40369    0.00000    0.00000
  307.32999     82.131  102.43196    0.00000    0.00000
  307.39999     82.135  102.45664    0.00000    0.00000
  307.48499     82.141  102.48357    0.00000    0.00000
  307.55499     82.147  102.50801    0.00000    0.00000
  307.64001     82.153  102.53493    0.00000    0.00000
  307.71500     82.157  102.55991    0.00000    0.00000
  307.79501     82.162  102.58704    0.00000    0.00000
  307.86499     82.165  102.61160    0.00000    0.00000
  307.95499     82.168  102.63995    0.00000    0.00000
  308.02499     82.170  102.66463    0.00000    0.00000
  308.10501     82.171  102.69054    0.00000    0.00000
  308.17999     82.172  102.71596    0.00000    0.00000
  308.26001     82.174  102.74187    0.00000    0.00000
  308.33499     82.176  102.76765    0.00000    0.00000
  308.41501     82.181  102.79356    0.00000    0.00000
  308.48999     82.187  102.81954    0.00000    0.00000
  308.57001     82.193  102.84561    0.00000    0.00000
  308.64999     82.199  102.87250    0.00000    0.00000
  308.73001     82.204  102.89853    0.00000    0.00000
  308.80499     82.208  102.92451    0.00000    0.00000
  308.88501     82.213  102.94985    0.00000    0.00000
  308.95999     82.216  102.97588    0.00000    0.00000
  309.04001     82.217  103.00183    0.00000    0.00000
  309.11499     82.218  103.02753    0.00000    0.00000
  309.19501     82.220  103.05352    0.00000    0.00000
  309.27499     82.221  103.08044    0.00000    0.00000
  309.35001     82.223  103.10558    0.00000    0.00000
  309.42999     82.225  103.13242    0.00000    0.00000
  309.50500     82.230  103.15682    0.00000    0.00000
  309.58499     82.235  103.18383    0.00000    0.00000
  309.66000     82.241  103.20847    0.00000    0.00000
  309.73999     82.246  103.23548    0.00000    0.00000
  309.81500     82.250  103.26041    0.00000    0.00000
  309.89999     82.253  103.28848    0.00000    0.00000
  309.97000     82.255  103.31178    0.00000    0.00000
  310.04999     82.258  103.33976    0.00000    0.00000
  310.12500     82.259  103.36346    0.00000    0.00000
  310.20999     82.261  103.39169    0.00000    0.00000
  310.28000     82.262  103.41642    0.00000    0.00000
  310.36499     82.265  103.44343    0.00000    0.00000
  310.43500     82.267  103.46766    0.00000    0.00000
  310.51999     82.272  103.49651    0.00000    0.00000
  310.59000     82.277  103.51968    0.00000    0.00000
  310.67499     82.283  103.54787    0.00000    0.00000
  310.74500     82.287  103.57141    0.00000    0.00000
  310.82999     82.292  103.59940    0.00000    0.00000
  310.90500     82.295  103.62445    0.00000    0.00000
  310.98499     82.297  103.65129    0.00000    0.00000
  311.06000     82.299  103.67569    0.00000    0.00000
  311.14499     82.300  103.70371    0.00000    0.00000
  311.21500     82.301  103.72734    0.00000    0.00000
  311.29999     82.303  103.75569    0.00000    0.00000
  311.37000     82.305  103.77936    0.00000    0.00000
  311.45499     82.309  103.80738    0.00000    0.00000
  311.53000     82.314  103.83170    0.00000    0.00000
  311.60999     82.320  103.85863    0.00000    0.00000
  311.68500     82.325  103.88380    0.00000    0.00000
  311.76999     82.330  103.91154    0.00000    0.00000
  311.84000     82.334  103.93529    0.00000    0.00000
  311.92499     82.338  103.96331    0.00000    0.00000
  311.99500     82.341  103.98661    0.00000    0.00000
  312.07999     82.343  104.01529    0.00000    0.00000
  312.14999     82.345  104.03957    0.00000    0.00000
  312.23499     82.346  104.06666    0.00000    0.00000
  312.31000     82.348  104.09163    0.00000    0.00000
  312.39001     82.351  104.11826    0.00000    0.00000
  312.46500     82.353  104.14332    0.00000    0.00000
  312.54501     82.358  104.17020    0.00000    0.00000
  312.61499     82.362  104.19452    0.00000    0.00000
  312.70001     82.367  104.22165    0.00000    0.00000
  312.78000     82.370  104.24825    0.00000    0.00000
  312.85999     82.373  104.27530    0.00000    0.00000
  312.92999     82.376  104.29949    0.00000    0.00000
  313.01501     82.378  104.32662    0.00000    0.00000
  313.08499     82.379  104.35118    0.00000    0.00000
  313.17001     82.380  104.37819    0.00000    0.00000
  313.23999     82.381  104.40328    0.00000    0.00000
  313.32501     82.383  104.43017    0.00000    0.00000
  313.39999     82.385  104.45619    0.00000    0.00000
  313.48499     82.387  104.48316    0.00000    0.00000
  313.56000     82.391  104.50821    0.00000    0.00000
  313.64001     82.395  104.53522    0.00000    0.00000
  313.70999     82.398  104.55949    0.00000    0.00000
  313.79501     82.402  104.58655    0.00000    0.00000
  313.87000     82.405  104.61151    0.00000    0.00000
  313.95001     82.408  104.63844    0.00000    0.00000
  314.02499     82.410  104.66422    0.00000    0.00000
  314.10501     82.413  104.69009    0.00000    0.00000
  314.17999     82.414  104.71616    0.00000    0.00000
  314.26001     82.415  104.74149    0.00000    0.00000
  314.33499     82.416  104.76749    0.00000    0.00000
  314.41501     82.417  104.79351    0.00000    0.00000
  314.48999     82.419  104.81909    0.00000    0.00000
  314.57001     82.421  104.84516    0.00000    0.00000
  314.64999     82.424  104.87209    0.00000    0.00000
  314.72501     82.428  104.89641    0.00000    0.00000
  314.80499     82.432  104.92345    0.00000    0.00000
  314.88000     82.435  104.94839    0.00000    0.00000
  314.95999     82.437  104.97539    0.00000    0.00000
  315.03500     82.440  105.00016    0.00000    0.00000
  315.11499     82.443  105.02704    0.00000    0.00000
  315.19000     82.446  105.05148    0.00000    0.00000
  315.27499     82.449  105.07999    0.00000    0.00000
  315.34500     82.451  105.10342    0.00000    0.00000
  315.42999     82.453  105.13136    0.00000    0.00000
  315.50000     82.454  105.15498    0.00000    0.00000
  315.57999     82.456  105.18314    0.00000    0.00000
  315.65500     82.459  105.20802    0.00000    0.00000
  315.73999     82.464  105.23503    0.00000    0.00000
  315.81000     82.467  105.25943    0.00000    0.00000
  315.89499     82.470  105.28733    0.00000    0.00000
  315.96500     82.473  105.31104    0.00000    0.00000
  316.04999     82.475  105.33931    0.00000    0.00000
  316.12000     82.477  105.36301    0.00000    0.00000
  316.20499     82.479  105.39104    0.00000    0.00000
  316.28000     82.481  105.41528    0.00000    0.00000
  316.35999     82.483  105.44241    0.00000    0.00000
  316.43500     82.484  105.46725    0.00000    0.00000
  316.51999     82.486  105.49540    0.00000    0.00000
  316.59000     82.488  105.51903    0.00000    0.00000
  316.67499     82.492  105.54734    0.00000    0.00000
  316.74500     82.496  105.57096    0.00000    0.00000
  316.82999     82.500  105.59891    0.00000    0.00000
  316.90500     82.503  105.62334    0.00000    0.00000
  316.98499     82.506  105.65027    0.00000    0.00000
  317.06000     82.509  105.67487    0.00000    0.00000
  317.14499     82.512  105.70400    0.00000    0.00000
  317.21500     82.514  105.72722    0.00000    0.00000
  317.29999     82.516  105.75529    0.00000    0.00000
  317.37000     82.518  105.77899    0.00000    0.00000
  317.45499     82.521  105.80624    0.00000    0.00000
  317.53000     82.523  105.83199    0.00000    0.00000
  317.60999     82.526  105.85879    0.00000    0.00000
  317.68500     82.530  105.88335    0.00000    0.00000
  317.76999     82.534  105.91183    0.00000    0.00000
  317.84000     82.536  105.93520    0.00000    0.00000
  317.92499     82.539  105.96323    0.00000    0.00000
  317.99500     82.540  105.98685    0.00000    0.00000
  318.07999     82.542  106.01484    0.00000    0.00000
  318.15500     82.544  106.03989    0.00000    0.00000
  318.23499     82.546  106.06690    0.00000    0.00000
  318.30499     82.547  106.09118    0.00000    0.00000
  318.39001     82.549  106.11810    0.00000    0.00000
  318.45999     82.551  106.14287    0.00000    0.00000
  318.54501     82.554  106.16983    0.00000    0.00000
  318.62000     82.558  106.19480    0.00000    0.00000
  318.70001     82.563  106.22193    0.00000    0.00000
  318.77499     82.567  106.24706    0.00000    0.00000
  318.85501     82.571  106.27313    0.00000    0.00000
  318.92999     82.574  106.29916    0.00000    0.00000
  319.01001     82.577  106.32475    0.00000    0.00000
  319.08499     82.579  106.35081    0.00000    0.00000
  319.16501     82.581  106.37672    0.00000    0.00000
  319.23999     82.582  106.40214    0.00000    0.00000
  319.32001     82.584  106.42813    0.00000    0.00000
  319.39999     82.586  106.45506    0.00000    0.00000
  319.47501     82.588  106.47982    0.00000    0.00000
  319.55499     82.590  106.50674    0.00000    0.00000
  319.63000     82.593  106.53175    0.00000    0.00000
  319.70999     82.599  106.55880    0.00000    0.00000
  319.78500     82.603  106.58304    0.00000    0.00000
  319.86499     82.606  106.61008    0.00000    0.00000
  319.94000     82.610  106.63469    0.00000    0.00000
  320.02499     82.612  106.66312    0.00000    0.00000
  320.09500     82.615  106.68674    0.00000    0.00000
  320.17999     82.617  106.71469    0.00000    0.00000
  320.25000     82.618  106.73811    0.00000    0.00000
  320.32999     82.620  106.76598    0.00000    0.00000
  320.41000     82.622  106.79176    0.00000    0.00000
  320.48999     82.624  106.81864    0.00000    0.00000
  320.56500     82.628  106.84300    0.00000    0.00000
  320.64499     82.632  106.87103    0.00000    0.00000
  320.71500     82.637  106.89404    0.00000    0.00000
  320.79999     82.641  106.92276    0.00000    0.00000
  320.87000     82.643  106.94606    0.00000    0.00000
  320.95499     82.646  106.97392    0.00000    0.00000
  321.03000     82.647  106.99914    0.00000    0.00000
  321.10999     82.649  107.02561    0.00000    0.00000
  321.18500     82.650  107.05001    0.00000    0.00000
  321.26999     82.652  107.07796    0.00000    0.00000
  321.34000     82.653  107.10159    0.00000    0.00000
  321.42499     82.655  107.13001    0.00000    0.00000
  321.49500     82.656  107.15458    0.00000    0.00000
  321.57999     82.659  107.18272    0.00000    0.00000
  321.65500     82.662  107.20696    0.00000    0.00000
  321.73499     82.666  107.23389    0.00000    0.00000
  321.81000     82.669  107.25902    0.00000    0.00000
  321.89499     82.672  107.28688    0.00000    0.00000
  321.96500     82.675  107.31059    0.00000    0.00000
  322.04999     82.678  107.33858    0.00000    0.00000
  322.12000     82.679  107.36188    0.00000    0.00000
